Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-1432825765quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-33.143,03/04/15 - 10:50,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1896,1896,100,724.6,
East Arta\E-Arta-33.144,03/05/15 - 10:08,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1449,317,19,125.4,
East Arta\E-Arta-33.145,03/06/15 - 09:05,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1233,725,57,290.8,
East Arta\E-Arta-33.146,03/07/15 - 10:06,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1097,1097,100,427.1,
East Arta\E-Arta-33.147,03/08/15 - 09:54,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,998,418,38,174.6,
East Arta\E-Arta-33.148,03/08/15 - 11:44,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,03/08/15 - 11:44,20201,7501,5681,-801,19.5,156.7,7.258,95.68,150.0,642.6,801.3,1639503.5,0,7625,10524,2255,8738,X,X,X,X,
East Arta\E-Arta-33.149,03/11/15 - 11:23,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,145.818,X,03/11/15 - 11:23,21257,7931,7017,-315,17.9,130.7,7.229,94.47,123.5,526.8,314.5,1506157.8,0,17552,10524,8488,8738,X,X,X,X,
East Arta\E-Arta-33.150,03/12/15 - 09:57,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,207,201,96,80.6,
East Arta\E-Arta-33.151,03/12/15 - 10:02,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4542,4542,100,1745.0,
East Arta\E-Arta-33.152,03/14/15 - 10:50,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,432,432,100,171.2,
East Arta\E-Arta-33.153,03/14/15 - 10:58,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,145.717,X,03/14/15 - 10:58,21846,7520,7881,-1048,14.9,125.3,7.258,80.37,100.7,431.5,1047.9,1649665.4,25,18337,10524,8382,8738,4543,4543,100,1745.3,
East Arta\E-Arta-33.154,03/15/15 - 11:44,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,145.717,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4625,4625,100,1753.7,
East Arta\E-Arta-33.155,03/16/15 - 09:15,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,145.717,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,163,91,32,38.2,
East Arta\E-Arta-33.156,03/16/15 - 09:22,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,145.717,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,192,96,29,47.3,
East Arta\E-Arta-33.157,03/16/15 - 09:28,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,145.717,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,220,105,29,57.0,
East Arta\E-Arta-33.158,03/22/15 - 08:25,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,64,59,30,26.1,
East Arta\E-Arta-33.159,03/22/15 - 08:29,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,96,70,33,34.8,
East Arta\E-Arta-33.160,04/05/15 - 09:47,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,82,66,35,28.5,
East Arta\E-Arta-33.161,04/06/15 - 11:49,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,144.534,X,04/06/15 - 11:49,22213,7036,9090,-227,13.4,125.8,7.143,64.44,81.0,341.7,227.1,1594374.9,28,16511,10524,6760,8738,X,X,X,X,
East Arta\E-Arta-33.162,04/10/15 - 09:37,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,04/10/15 - 09:47,19937,7734,6838,-360,9.9,89.8,5.844,100.00,89.8,309.8,359.8,943813.1,16,15139,10524,14490,8738,505,317,58,126.7,
East Arta\E-Arta-33.163,04/11/15 - 08:40,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,406,275,63,110.9,
East Arta\E-Arta-33.164,04/15/15 - 13:33,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,158,158,100,60.9,
East Arta\E-Arta-33.165,04/16/15 - 13:47,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,198,105,34,44.5,
East Arta\E-Arta-33.166,05/04/15 - 08:35,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,145,89,36,40.1,
East Arta\E-Arta-33.167,05/22/15 - 09:17,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,191,106,36,44.4,
East Arta\E-Arta-33.168,05/28/15 - 08:16,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,160,99,41,41.9,
East Arta\E-Arta-33.169,06/14/15 - 10:55,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,162,109,49,45.6,
East Arta\E-Arta-33.170,06/25/15 - 09:13,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,180,127,57,54.5,
East Arta\E-Arta-33.171,07/29/15 - 09:28,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,07/29/15 - 09:45,14348,4110,1217,-6058,1.7,92.6,5.825,1.51,1.4,4.8,6058.3,663334.7,0,9897,10524,2283,8738,155,155,100,94.0,
East Arta\E-Arta-33.172,08/03/15 - 08:43,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,08/03/15 - 08:58,20736,7923,7257,-473,10.2,88.7,5.806,99.49,88.3,302.6,472.8,997352.5,0,17827,10524,17207,8738,132,103,61,43.4,
East Arta\E-Arta-33.173,08/06/15 - 08:42,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,258,196,69,79.3,
East Arta\E-Arta-33.174,08/13/15 - 15:33,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,84,84,100,35.8,
East Arta\E-Arta-33.175,08/27/15 - 09:23,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,177,126,57,52.4,
East Arta\E-Arta-33.176,09/20/15 - 09:39,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04
