Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1742857231quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-4.193,03/20/17 - 09:44,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,12,12,100,6.9,
East Arta\E-Arta-4.194,03/27/17 - 08:42,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,67,67,100,28.3,
East Arta\E-Arta-4.195,04/03/17 - 09:20,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,11,10,96,5.5,
East Arta\E-Arta-4.196,04/10/17 - 09:02,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,65,65,100,27.8,
East Arta\E-Arta-4.197,04/17/17 - 10:13,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,35,35,100,15.7,
East Arta\E-Arta-4.198,04/27/17 - 10:03,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,252,252,100,100.2,
East Arta\E-Arta-4.199,05/01/17 - 08:44,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,89,89,100,36.9,
East Arta\E-Arta-4.200,05/04/17 - 08:28,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,05/04/17 - 08:41,16424,7597,4293,-258,5.4,82.8,6.950,65.85,54.5,135.2,257.6,644271.8,0,13143,9845,11278,4302,51,51,100,22.0,
East Arta\E-Arta-4.201,05/08/17 - 08:48,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,73,73,100,30.4,
East Arta\E-Arta-4.202,05/15/17 - 09:55,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,78,78,100,30.6,
East Arta\E-Arta-4.203,05/22/17 - 09:43,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,50,50,100,21.8,
East Arta\E-Arta-4.204,05/29/17 - 09:10,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,44,43,97,18.2,
East Arta\E-Arta-4.205,06/19/17 - 08:31,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,180,180,100,70.6,
East Arta\E-Arta-4.206,07/10/17 - 08:46,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,122,115,95,46.7,
East Arta\E-Arta-4.207,07/26/17 - 09:11,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,22,22,100,10.5,
East Arta\E-Arta-4.208,08/02/17 - 10:36,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,59,59,100,25.0,
East Arta\E-Arta-4.209,08/14/17 - 09:09,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,88,86,98,35.4,
East Arta\E-Arta-4.210,08/23/17 - 11:15,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,160,160,100,61.9,
East Arta\E-Arta-4.211,09/13/17 - 09:13,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,113,111,98,45.1,
East Arta\E-Arta-4.212,09/25/17 - 08:49,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,35,35,100,15.9,
East Arta\E-Arta-4.213,10/02/17 - 09:43,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,64,58,90,24.6,
East Arta\E-Arta-4.214,10/11/17 - 10:26,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,10/11/17 - 10:40,17732,7434,5214,-453,6.3,80.5,7.171,65.98,53.1,136.0,452.9,709075.5,24,14341,9845,14598,4302,3249,3249,100,1253.5,
East Arta\E-Arta-4.215,10/15/17 - 10:04,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,10/15/17 - 10:15,18494,7051,5893,-218,7.5,81.4,7.469,69.01,56.1,149.8,218.1,739475.6,21,15871,9845,12959,4302,1,1,100,2.9,
East Arta\E-Arta-4.216,10/25/17 - 08:59,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6,6,100,4.2,
East Arta\E-Arta-4.217,10/29/17 - 10:08,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,248,248,100,98.7,
East Arta\E-Arta-4.218,10/31/17 - 09:10,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,271,271,100,107.5,
East Arta\E-Arta-4.219,11/09/17 - 11:14,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,330,330,100,130.6,
East Arta\E-Arta-4.220,11/26/17 - 09:33,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,333,333,100,132.3,
East Arta\E-Arta-4.221,12/04/17 - 10:57,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,481,481,100,190.3,
East Arta\E-Arta-4.222,12/11/17 - 10:23,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,12/11/17 - 10:34,13331,8756,2375,-59,5.9,107.5,7.287,100.00,107.5,279.7,59.4,707256.5,28,9002,9845,4674,4302,559,559,100,221.0,
East Arta\E-Arta-4.223,12/13/17 - 09:47,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,12/13/17 - 09:57,15378,8840,4609,-88,9.3,107.8,7.287,99.19,107.0,278.4,87.5,830019.2,19,10818,9845,11111,4302,600,600,100,237.3,
East Arta\E-Arta-4.224,12/20/17 - 10:27,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,132,128,97,52.1,
East Arta\E-Arta-4.225,12/22/17 - 09:46,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,107,107,100,44.6,
East Arta\E-Arta-40.042,02/20/17 - 08:58,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,87,87,100,116.8,
East Arta\E-Arta-40.043,02/27/17 - 08:20,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,137,137,100,102.9,
East Arta\E-Arta-40.044,03/06/17 - 09:45,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,62,62,100,70.0,
East Arta\E-Arta-40.045,03/20/17 - 09:53,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,103,101,96,83.1,
East Arta\E-Arta-40.046,04/10/17 - 08:09,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,107,107,100,44.0,
East Arta\E-Arta-40.047,04/27/17 - 10:12,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,162,152,91,96.7,
East Arta\E-Arta-40.048,05/01/17 - 08:15,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,155,155,100,97.0,
East Arta\E-Arta-40.049,05/15/17 - 09:45,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,79,77,92,64.5,
East Arta\E-Arta-40.050,05/29/17 - 09:21,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,515,510,99,201.3,
East Arta\E-Arta-40.051,06/01/17 - 08:40,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,578,578,100,228.6,
East Arta\E-Arta-40.052,06/06/17 - 08:04,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,873,873,100,343.8,
East Arta\E-Arta-40.053,07/10/17 - 08:17,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,166,151,87,61.4,
East Arta\E-Arta-40.054,07/26/17 - 08:32,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,153,137,85,55.8,
East Arta\E-Arta-40.055,08/14/17 - 08:32,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,159,135,79,55.2,
East Arta\E-Arta-40.056,08/23/17 - 11:45,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,146,126,80,48.8,
East Arta\E-Arta-40.057,09/25/17 - 08:31,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,124,112,84,46.1,
East Arta\E-Arta-40.058,10/11/17 - 09:34,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,114,102,82,43.2,
East Arta\E-Arta-40.059,10/25/17 - 08:50,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,126,116,88,47.8,
East Arta\E-Arta-40.060,10/29/17 - 09:06,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,127,127,100,75.3,
East Arta\E-Arta-40.061,11/26/17 - 09:41,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,106,103,94,67.0,
East Arta\E-Arta-40.062,12/06/17 - 08:17,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,71,71,100,29.7,
East Arta\E-Arta-40.063,12/07/17 - 10:02,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,60,60,100,25.5,
East Arta\E-Arta-40.064,12/14/17 - 08:40,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,162,162,100,153.2,
East Arta\E-Arta-40.065,12/18/17 - 08:26,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,181,181,100,102.6,
East Arta\E-Arta-40.066,12/20/17 - 10:38,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,124,124,100,136.3,
East Arta\E-Arta-40.067,12/28/17 - 09:45,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,165,165,100,174.6,
East Arta\E-Arta-43.130,01/11/17 - 15:05,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1046,1046,100,356.1,
East Arta\E-Arta-43.131,01/13/17 - 09:18,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1132,1132,100,380.2,
East Arta\E-Arta-43.132,01/19/17 - 09:08,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,840,840,100,288.3,
East Arta\E-Arta-43.133,01/20/17 - 08:47,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,883,883,100,302.8,
East Arta\E-Arta-43.134,01/26/17 - 09:54,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,881,835,95,285.2,
East Arta\E-Arta-43.135,02/08/17 - 09:41,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,985,985,100,335.5,
East Arta\E-Arta-43.136,02/15/17 - 09:12,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1134,1134,100,386.2,
East Arta\E-Arta-43.137,02/21/17 - 10:00,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1062,1062,100,363.0,
East Arta\E-Arta-43.138,02/28/17 - 09:39,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1319,1319,100,448.4,
East Arta\E-Arta-43.139,03/08/17 - 08:30,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1330,1330,100,452.0,
East Arta\E-Arta-43.140,03/22/17 - 08:31,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1545,1545,100,523.1,
East Arta\E-Arta-43.141,03/29/17 - 09:35,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2065,2065,100,691.2,
East Arta\E-Arta-43.142,03/30/17 - 09:02,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2079,2079,100,696.0,
East Arta\E-Arta-43.143,04/05/17 - 11:37,E-Arta-43,3.500,X,3956.15,3956.15,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1564,1564,100,528.5,
East Arta\E-Arta-43.144,04/16/17 - 08:57,E-
