Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-1296773676quid (%),Pump Intake Pressure (psi (g)),
Arta\Arta-40.182,08/28/16 - 09:31,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,24,24,100,10.7,
Arta\Arta-40.183,09/18/16 - 09:35,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,63,63,100,25.7,
Arta\Arta-40.184,09/27/16 - 10:12,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1029,767,71,305.1,
Arta\Arta-40.185,11/27/16 - 10:02,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,10,10,100,5.4,
Arta\Arta-40.186,12/02/16 - 08:41,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7,7,100,4.0,
Arta\Arta-40.187,12/15/16 - 10:03,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.4,
Arta\Arta-40.188,12/18/16 - 09:13,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,48,48,100,20.3,
Arta\Arta-40.189,12/26/16 - 09:52,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,30,30,100,13.5,
Arta\Arta-42.204,08/04/16 - 09:18,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,377,377,100,150.5,
Arta\Arta-42.205,08/07/16 - 08:36,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,390,390,100,155.6,
Arta\Arta-42.206,08/11/16 - 08:32,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,363,363,100,144.5,
Arta\Arta-42.207,08/14/16 - 09:07,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,362,362,100,144.1,
Arta\Arta-42.208,08/28/16 - 09:25,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,387,375,97,149.8,
Arta\Arta-42.209,09/18/16 - 09:17,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,392,392,100,156.4,
Arta\Arta-42.210,10/13/16 - 10:07,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,10/13/16 - 10:55,14995,6482,4044,-189,6.9,118.4,5.389,98.92,117.1,372.5,188.8,857250.7,0,13283,8746,10224,6269,1067,1067,100,421.5,
Arta\Arta-42.211,10/17/16 - 09:32,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,10/17/16 - 09:41,14372,6313,4217,-289,3.0,118.0,6.102,24.75,29.2,105.2,289.2,857544.0,15,12294,8746,8529,6269,413,413,100,164.7,
Arta\Arta-42.212,10/23/16 - 16:07,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,10/23/16 - 16:07,14439,6312,4537,-309,2.7,117.5,6.102,23.60,27.7,99.9,309.0,864515.3,0,12609,8746,9111,6269,X,X,X,X,
Arta\Arta-42.213,10/25/16 - 09:13,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,330,330,100,131.9,
Arta\Arta-42.214,11/18/16 - 09:05,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,347,347,100,137.9,
Arta\Arta-42.215,12/05/16 - 09:39,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,332,332,100,132.9,
Arta\Arta-42.216,12/11/16 - 09:16,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.4,
Arta\Arta-42.217,12/18/16 - 09:04,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0.03678,3640.00,3640.00,X,19,1.05,X,912000,121.070,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,254,254,100,102.0,
Arta\Arta-42.218,12/26/16 - 09:45,Arta-42,3.500,2.250,3465.00,3465.00,0.03678,0
