Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1742857231quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-34.001,02/04/18 - 10:31,E-Arta-34,3.500,1.750,4939.70,4939.70,0.049397,0.049397,4950.00,4950.00,X,20.5,1.03,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2751,2751,100,1061.6,
East Arta\E-Arta-34.002,02/04/18 - 14:20,E-Arta-34,3.500,1.750,4939.70,4939.70,0.049397,0.049397,4950.00,4950.00,X,20.5,1.03,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1997,1997,100,772.7,
East Arta\E-Arta-34.003,02/06/18 - 09:46,E-Arta-34,3.500,1.750,4939.70,4939.70,0.049397,0.049397,4950.00,4950.00,X,20.5,1.03,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3968,3848,97,1479.5,
East Arta\E-Arta-34.004,02/06/18 - 15:52,E-Arta-34,3.500,1.750,4939.70,4939.70,0.049397,0.049397,4950.00,4950.00,X,20.5,1.03,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2728,2728,100,1052.8,
East Arta\E-Arta-34.005,02/10/18 - 10:18,E-Arta-34,3.500,1.750,4939.70,4939.70,0.049397,0.049397,4950.00,4950.00,X,20.5,1.03,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4640,4640,100,1774.8,
East Arta\E-Arta-34.006,03/10/18 - 08:33,E-Arta-34,3.500,1.750,4939.70,4939.70,0.049397,0.049397,4950.00,4950.00,X,20.5,1.03,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4673,4673,100,1787.7,
East Arta\E-Arta-36.096,01/25/18 - 15:24,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2940,2940,100,963.6,
East Arta\E-Arta-36.097,02/22/18 - 14:52,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3056,3056,100,999.0,
East Arta\E-Arta-36.098,09/18/18 - 15:51,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3231,3231,100,1052.8,
East Arta\E-Arta-36.099,09/27/18 - 10:58,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,227,227,100,81.1,
East Arta\E-Arta-36.100,09/30/18 - 11:53,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,146,146,100,53.2,
East Arta\E-Arta-36.101,10/01/18 - 11:01,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,708,708,100,244.0,
East Arta\E-Arta-36.102,10/02/18 - 11:11,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1133,1133,100,385.3,
East Arta\E-Arta-36.103,10/02/18 - 11:24,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,10/02/18 - 11:24,26596,11043,11440,-839,29.0,138.2,7.200,98.11,135.5,348.5,839.4,1970789.7,0,20168,12678,15687,5513,X,X,X,X,
East Arta\E-Arta-36.104,10/03/18 - 08:10,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1386,1386,100,469.2,
East Arta\E-Arta-36.105,11/04/18 - 09:23,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2950,2950,100,965.3,
East Arta\E-Arta-36.106,11/05/18 - 10:48,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,11/05/18 - 10:48,28700,11283,13052,-1436,32.3,138.3,7.200,98.84,136.7,351.6,1436.1,2149242.5,28,16261,12678,12377,5513,X,X,X,X,
East Arta\E-Arta-36.107,11/10/18 - 15:14,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3042,3040,100,993.0,
East Arta\E-Arta-39.173,06/24/18 - 11:05,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1779,1779,100,698.6,
East Arta\E-Arta-39.174,06/26/18 - 10:46,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1752,1752,100,688.4,
East Arta\E-Arta-39.175,06/27/18 - 10:02,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1542,1542,100,606.4,
East Arta\E-Arta-39.176,06/28/18 - 12:39,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1408,1408,100,554.2,
East Arta\E-Arta-39.177,07/01/18 - 17:14,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1098,1098,100,433.4,
East Arta\E-Arta-39.178,07/04/18 - 10:02,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,988,970,98,383.4,
East Arta\E-Arta-39.179,07/09/18 - 10:27,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,772,772,100,304.2,
East Arta\E-Arta-39.180,07/11/18 - 09:47,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,830,804,97,316.4,
East Arta\E-Arta-39.181,08/06/18 - 09:29,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,08/06/18 - 09:39,12608,8390,2048,-64,6.3,123.2,7.317,95.62,117.8,307.9,64.0,896566.1,0,9314,9322,8957,4348,1201,1201,100,472.1,
East Arta\E-Arta-39.182,09/14/18 - 09:55,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,198,191,95,77.5,
East Arta\E-Arta-39.183,10/03/18 - 09:15,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,191,191,100,77.5,
East Arta\E-Arta-39.184,11/09/18 - 15:20,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1009,1009,100,398.8,
East Arta\E-Arta-39.186,12/12/18 - 09:38,E-Arta-39,3.500,1.750,3970.00,3970.00,0.03974,0.03974,3923.50,3923.50,X,20.5,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,60,59,90,25.2,
East Arta\E-Arta-4.226,01/02/18 - 09:04,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,93,93,100,38.9,
East Arta\E-Arta-4.227,01/07/18 - 10:10,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,58,58,100,25.0,
East Arta\E-Arta-4.228,01/07/18 - 10:14,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,44,43,98,19.1,
East Arta\E-Arta-4.229,01/17/18 - 08:55,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,53,48,91,21.2,
East Arta\E-Arta-4.230,01/24/18 - 09:14,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,78,78,100,33.2,
East Arta\E-Arta-4.231,02/14/18 - 11:56,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,70,70,100,29.4,
East Arta\E-Arta-4.232,02/28/18 - 11:19,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,75,75,100,31.9,
East Arta\E-Arta-4.233,03/04/18 - 08:50,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,77,77,100,32.6,
East Arta\E-Arta-4.234,03/14/18 - 10:07,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,38,38,100,17.2,
East Arta\E-Arta-4.235,03/29/18 - 09:00,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,51,51,100,22.4,
East Arta\E-Arta-4.236,04/11/18 - 11:20,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,49,49,100,21.6,
East Arta\E-Arta-4.237,04/18/18 - 09:40,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,71,71,100,29.7,
East Arta\E-Arta-4.238,05/02/18 - 09:18,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.3,
East Arta\E-Arta-4.239,05/02/18 - 09:23,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,65,65,100,27.9,
East Arta\E-Arta-4.240,05/23/18 - 09:35,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,56,56,100,24.2,
East Arta\E-Arta-4.241,06/07/18 - 12:27,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,47,47,100,21.0,
East Arta\E-Arta-4.242,06/21/18 - 10:36,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,60,60,100,26.3,
East Arta\E-Arta-4.243,06/27/18 - 10:57,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,59,59,100,24.9,
East Arta\E-Arta-4.244,07/11/18 - 09:33,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,61,61,100,25.7,
East Arta\E-Arta-4.245,08/01/18 - 10:10,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,65,65,100,27.5,
East Arta\E-Arta-4.246,08/29/18 - 10:12,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,42,41,97,18.0,
East Arta\E-Arta-4.247,09/01/18 - 10:20,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,09/01/18 - 10:30,20527,7684,8230,-734,13.4,94.6,7.087,88.66,83.9,212.2,733.9,1050669.1,0,17659,9845,15414,4302,202,202,100,81.3,
East Arta\E-Arta-4.248,09/12/18 - 09:49,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,59,52,88,22.3,
East Arta\E-Arta-4.249,10/03/18 - 09:04,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,97,97,100,40.3,
East Arta\E-Arta-4.250,11/14/18 - 10:22,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,99,95,96,39.0,
East Arta\E-Arta-4.251,12/12/18 - 09:26,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,104.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,54,53,99,23.0,
East Arta\E-Arta-40.068,01/02/18 - 09:13,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,168,168,100,175.6,
East Arta\E-Arta-40.069,01/15/18 - 08:34,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,776,776,100,305.3,
East Arta\E-Arta-40.070,01/17/18 - 08:43,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1160,1160,100,455.7,
East Arta\E-Arta-40.071,01/19/18 - 08:38,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,221,163,67,66.7,
East Arta\E-Arta-40.072,01/24/18 - 09:03,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,189,189,100,76.2,
East Arta\E-Arta-40.073,02/14/18 - 12:24,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,214,214,100,85.7,
East Arta\E-Arta-40.074,02/28/18 - 11:27,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,136,132,95,53.7,
East Arta\E-Arta-40.075,03/14/18 - 10:16,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,81,81,100,33.9,
East Arta\E-Arta-40.076,04/18/18 - 10:25,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,158,154,96,62.0,
East Arta\E-Arta-40.077,05/02/18 - 09:08,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,169,169,100,68.3,
East Arta\E-Arta-40.078,05/16/18 - 09:25,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,146,146,100,59.5,
East Arta\E-Arta-40.079,06/07/18 - 12:17,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,107,97,83,40.2,
East Arta\E-Arta-40.080,06/27/18 - 11:07,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,151,151,100,60.9,
East Arta\E-Arta-40.081,07/11/18 - 10:18,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,130,130,100,52.5,
East Arta\E-Arta-40.082,07/24/18 - 08:33,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,164,164,100,66.7,
East Arta\E-Arta-40.083,08/15/18 - 11:49,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,213,213,100,80.6,
East Arta\E-Arta-40.084,08/26/18 - 08:36,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,170,170,100,68.8,
East Arta\E-Arta-40.085,08/28/18 - 10:45,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,144,144,100,58.5,
East Arta\E-Arta-40.086,08/29/18 - 11:10,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,340,340,100,134.8,
East Arta\E-Arta-40.087,09/27/18 - 12:03,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,175,175,100,70.7,
East Arta\E-Arta-40.088,10/03/18 - 10:10,E-Arta-40,3.500,1.750,4362.00,4362.00,0.04362,0.04362,4315.00,4315.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,203,198,97,79.7,
East Arta\E-Arta-43.147,01/28/18 - 09:49,E-Arta-43,3.500,X,4567.00,4567.00,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3655,3655,100,1195.0,
East Arta\E-Arta-43.148,02/01/18 - 14:53,E-Arta-43,3.500,X,4567.00,4567.00,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3780,3780,100,1223.5,
East Arta\E-Arta-43.149,02/02/18 - 09:06,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3160,3160,100,1037.6,
East Arta\E-Arta-43.150,02/04/18 - 09:34,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3181,3181,100,1046.9,
East Arta\E-Arta-43.151,02/06/18 - 08:35,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3270,3270,100,1074.7,
East Arta\E-Arta-43.152,02/18/18 - 10:41,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3511,3511,100,1149.2,
East Arta\E-Arta-43.153,02/21/18 - 17:02,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3161,3161,100,1042.6,
East Arta\E-Arta-43.154,02/22/18 - 15:05,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3007,3007,100,993.7,
East Arta\E-Arta-43.155,02/23/18 - 16:55,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2824,2824,100,935.1,
East Arta\E-Arta-43.156,02/26/18 - 09:09,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2543,2543,100,843.7,
East Arta\E-Arta-43.157,02/27/18 - 08:07,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2459,2459,100,816.8,
East Arta\E-Arta-43.158,02/28/18 - 09:18,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2366,2366,100,787.3,
East Arta\E-Arta-43.159,03/02/18 - 09:38,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2241,2241,100,747.3,
East Arta\E-Arta-43.160,03/05/18 - 08:26,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2165,2165,100,723.0,
East Arta\E-Arta-43.161,03/12/18 - 08:46,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1972,1972,100,661.1,
East Arta\E-Arta-43.162,03/16/18 - 08:34,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1930,1930,100,647.8,
East Arta\E-Arta-43.163,03/18/18 - 08:53,E-Arta-43,3.500,X,3980.43,3980.43,0.04766,0.04766,4723.00,4723.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1827,1827,100,614.7,
