Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 216223759quid (%),Pump Intake Pressure (psi (g)),
Hana\Hana-11.086,10/05/13 - 08:49,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1174,1174,100,442.3,
Hana\Hana-11.087,10/09/13 - 07:37,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1168,1168,100,440.8,
Hana\Hana-11.088,10/12/13 - 08:03,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1173,1173,100,442.8,
Hana\Hana-11.089,10/16/13 - 09:29,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1192,1083,90,409.1,
Hana\Hana-11.090,10/23/13 - 09:15,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1191,1191,100,448.8,
Hana\Hana-11.091,10/26/13 - 08:38,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1196,1196,100,450.7,
Hana\Hana-11.092,10/30/13 - 13:27,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1233,1233,100,464.1,
Hana\Hana-11.093,11/02/13 - 08:33,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1208,1208,100,454.3,
Hana\Hana-11.094,11/06/13 - 09:17,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1133,1133,100,426.6,
Hana\Hana-11.095,11/09/13 - 09:21,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1104,1104,100,416.2,
Hana\Hana-11.096,11/13/13 - 09:52,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1061,1002,94,378.6,
Hana\Hana-11.097,11/16/13 - 09:30,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1010,1010,100,381.1,
Hana\Hana-11.098,11/20/13 - 09:02,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,997,997,100,375.8,
Hana\Hana-11.099,11/23/13 - 13:31,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,972,829,84,312.5,
Hana\Hana-11.100,11/27/13 - 11:08,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1083,1083,100,407.2,
Hana\Hana-11.101,11/30/13 - 14:30,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,413.9,
Hana\Hana-11.102,12/04/13 - 10:18,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,860,749,86,281.9,
Hana\Hana-11.103,12/07/13 - 10:50,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,873,813,92,304.1,
Hana\Hana-11.104,12/11/13 - 10:43,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,872,633,70,236.6,
Hana\Hana-11.105,12/14/13 - 10:03,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,782,609,75,227.7,
Hana\Hana-11.106,12/18/13 - 09:51,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,795,637,78,238.1,
Hana\Hana-11.107,12/19/13 - 16:01,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,661,577,85,264.5,
Hana\Hana-11.108,12/21/13 - 09:53,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,12,12,100,187.9,
Hana\Hana-11.109,12/22/13 - 14:42,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,117,117,100,228.3,
Hana\Hana-11.110,12/25/13 - 14:11,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,134,116,64,229.3,
Hana\Hana-11.111,12/28/13 - 14:55,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,664,594,88,226.0,
Hana\Hana-11.112,01/04/14 - 09:42,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,796,772,97,287.2,
Hana\Hana-11.113,01/08/14 - 14:41,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,605,605,100,223.2,
Hana\Hana-11.114,01/11/14 - 11:00,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,690,561,79,208.5,
Hana\Hana-11.115,01/18/14 - 08:31,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,671,524,75,196.9,
Hana\Hana-11.116,01/25/14 - 14:04,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,615,464,71,175.4,
Hana\Hana-11.117,02/08/14 - 14:07,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,436,361,79,136.7,
Hana\Hana-11.118,02/15/14 - 08:27,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,460,391,82,147.3,
Hana\Hana-11.119,02/22/14 - 11:06,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,437,373,82,123.6,
Hana\Hana-11.120,03/01/14 - 10:30,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,457,396,83,132.1,
Hana\Hana-11.121,03/08/14 - 09:42,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,429,357,79,117.9,
Hana\Hana-11.122,03/15/14 - 09:49,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,411,369,87,140.6,
Hana\Hana-11.123,03/22/14 - 10:03,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,438,395,88,150.2,
Hana\Hana-11.124,03/29/14 - 08:27,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,501,425,82,160.5,
Hana\Hana-11.125,04/05/14 - 14:29,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,568,516,89,196.3,
Hana\Hana-11.126,04/12/14 - 08:44,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,470,428,89,161.6,
Hana\Hana-11.127,05/24/14 - 07:23,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,380,380,100,143.4,
Hana\Hana-11.128,05/31/14 - 09:25,Hana-11,3.500,2.250,5009.00,5009.00
