Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-685014685quid (%),Pump Intake Pressure (psi (g)),
EPC\347.006,02/24/14 - 16:03,X,2.875,1.750,7050.52,6827.43,0.05,0.05,9333.99,8999.34,X,23.8,1.05,0.73,640000,120.000,100,02/24/14 - 16:04,21075,10301,7102,-10,16.5,116.2,8.072,99.50,115.6,333.2,10.3,723831.9,0,16196,12884,14096,6599,X,X,X,X,
EPC\348.004,02/24/14 - 11:17,X,3.500,1.750,7500.00,7142.39,0.05,0.05,9625.98,9006.56,X,23,1.05,0.8,912000,124.000,100,02/24/14 - 11:23,24177,6544,7994,-5141,22.9,102.1,7.229,97.53,99.5,256.9,5141.5,871117.5,0,19649,13758,11354,7336,X,X,X,X,
EPC\348.005,11/01/14 - 18:12,X,3.500,1.750,7500.00,7142.39,0.05,0.05,9625.98,9000.00,X,20,1.05,0.8,912000,124.000,100,11/01/14 - 18:19,23970,7442,7817,-4280,22.6,109.5,7.200,X,109.4,281.3,4280.3,917155.9,0,18554,13732,12181,7431,X,X,X,X,
EPC\349.004,01/07/13 - 19:02,X,3.500,1.750,6151.57,5718.50,0.05,0.05,7867.45,7228.35,X,20.2,1.05,X,912000,145.000,X,01/07/13 - 19:32,22002,5225,6729,-2658,15.8,116.8,7.317,48.80,57.0,149.0,2658.2,771084.2,0,16707,11131,10967,5572,126,105,83,44.7,
EPC\349.005,02/17/14 - 09:12,X,2.875,1.250,6148.29,5703.57,0.05,0.05,7867.45,7198.16,X,20,1.05,X,912000,145.000,X,02/17/14 - 09:18,19152,9245,3211,-1130,12.6,140.7,8.145,18.66,26.3,39.0,1130.4,830997.2,0,14248,11865,13137,2848,X,X,X,X,
EPC\349.006,10/29/14 - 20:20,X,2.875,1.250,6148.29,5705.38,0.05,0.05,7867.45,7198.16,X,20,1.05,X,912000,145.000,X,10/29/14 - 20:29,19194,6290,4070,-1868,9.8,137.7,5.825,57.05,78.6,83.4,1868.2,920869.9,3,14539,11865,11372,2848,X,X,X,X,
EPC\350.007,02/17/14 - 11:19,X,2.875,1.750,7500.00,6660.10,0.05,0.05,8380.91,7399.93,X,23,1.05,0.69,912000,124.000,X,02/17/14 - 11:27,21782,10391,6136,-437,10.6,105.3,6.081,94.65,99.6,216.4,436.7,553201.8,0,17801,12859,12859,6433,X,X,X,X,
EPC\351.006,02/14/14 - 14:03,X,3.500,1.750,7000.00,6276.49,0.05,0.05,7992.13,7239.04,X,24,1.05,X,912000,145.000,64,02/14/14 - 14:19,22686,7276,6725,-1476,19.7,131.1,7.258,85.97,112.7,292.1,1475.6,821199.2,0,17441,12090,12274,6059,X,X,X,X,
EPC\351.007,10/29/14 - 18:28,X,3.500,1.750,7000.00,6343.62,0.05,0.05,7992.13,7200.00,X,20,1.05,X,912000,145.000,85.7909,10/29/14 - 18:36,23780,6812,7498,-1847,21.3,133.2,7.115,84.74,112.9,286.8,1847.2,782865.0,0,15866,12082,11282,6255,X,X,X,X,
EPC\352.006,02/15/14 - 08:24,X,2.875,1.500,7400.00,6250.00,0.05,0.05,8969.82,7200.00,X,25.7,1.05,0.67,912000,124.000,X,02/15/14 - 08:30,20726,9533,6813,-146,11.0,104.3,5.863,96.78,100.9,155.2,146.3,624773.3,0,19147,11547,12547,4366,885,885,100,329.7,
EPC\353.001,11/25/14 - 18:56,X,2.875,1.750,7998.69,6612.31,0.0649934,0.0649934,10938.32,8391.27,X,25.7,1.15,0.67,912000,124.000,X,11/25/14 - 18:07,24526,7702,8779,-2671,15.5,91.2,6.000,97.98,89.3,191.4,2671.1,718564.9,4,X,X,X,X,X,X,X,X,
EPC\353.002,11/25/14 - 18:10,X,2.875,1.750,7998.69,6612.31,0.0649934,0.0649934,8599.08,6975.64,X,25.7,1.05,0.67,912000,124.000,X,11/25/14 - 18:13,24372,7864,8502,-3119,13.8,100.2,6.000,57.57,57.7,123.6,3119.4,539439.7,3,X,X,X,X,X,X,X,X,
EPC\353.003,11/25/14 - 18:18,X,2.875,1.750,7998.69,6145.01,0.0649934,0.0649934,10938.32,8599.08,X,25.7,1.15,0.67,912000,124.000,100,11/25/14 - 19:09,23502,7871,9068,-2405,13.5,98.7,6.000,63.51,62.7,134.3,2404.6,1729412.1,0,19989,12495,10698,7227,X,X,X,X,
EPC\354.004,01/07/13 - 00:45,X,2.875,1.500,7700.13,7585.30,0.04,0.04,8506.00,8297.24,X,20,1.05,0.72,912000,168.000,X,01/07/13 - 00:55,22927,10359,5407,-2013,10.7,143.3,4.852,66.36,95.1,121.0,2013.3,673526.9,0,19013,14955,14420,5511,X,X,X,X,
EPC\354.007,10/29/14 - 19:16,X,2.875,1.250,7424.54,7349.08,0.05,0.05,8047.90,7900.00,X,20,1.05,0.72,912000,168.000,120.643,10/29/14 - 19:33,20643,9862,3485,-1127,11.8,154.7,6.020,75.84,117.3,128.7,1126.7,593446.4,0,16477,13674,13324,3736,X,X,X,X,
EPC\355.001,05/23/13 - 08:26,X,2.875,1.750,7004.59,6496.06,0.05,0.05,9028.87,8326.77,X,20,1.05,0.72,912000,168.000,75,05/23/13 - 08:33,23496,8489,7287,-1905,18.8,145.9,5.573,95.99,140.0,278.7,1905.2,950704.2,0,18767,13018,13159,7104,X,X,X,X,
EPC\355.004,02/17/14 - 09:58,X,2.875,1.250,6998.03,6558.40,0.05,0.05,8559.71,7900.26,X,20,1.05,0.72,912000,145.000,X,02/17/14 - 10:16,20658,9872,5919,-883,11.7,127.3,5.488,90.62,115.4,115.4,883.2,894108.2,0,15480,12126,12574,3359,X,X,X,X,
EPC\355.005,10/29/14 - 21:13,X,2.875,1.250,6998.03,6558.40,0.05,0.05,8536.75,7880.53,X,20,1.05,0.72,912000,145.000,75,10/29/14 - 21:29,19623,7166,4750,-2995,13.4,125.9,5.538,85.28,107.4,108.3,2994.6,1050910.0,0,X,X,X,X,X,X,X,X,
EPC\355.006,10/29/14 - 21:33,X,2.875,1.250,6998.03,6509.19,0.05,0.05,8536.75,7900.00,X,20,1.05,0.72,912000,145.000,75,10/29/14 - 21:35,19637,7130,4751,-3057,13.5,125.7,5.521,87.48,109.9,110.6,3056.6,764936.9,0,14378,12089,10148,3405,X,X,X,X,
EPC\357.005,01/21/13 - 18:31,X,2.875,1.250,7480.31,6932.41,0.06,0.06,8772.97,7900.00,X,20,1.05,0.67,912000,168.000,X,01/21/13 - 19:31,23193,9869,3763,-3680,16.1,151.7,5.438,89.05,135.1,133.8,3679.6,935960.3,0,19311,15524,13697,3455,532,518,97,203.2,
EPC\357.006,01/22/13 - 01:05,X,2.875,1.250,7480.31,6932.41,0.06,0.06,8772.97,7900.00,X,20,1.05,0.67,912000,168.000,X,01/22/13 - 01:40,23068,9952,3637,-3706,16.1,152.5,5.438,92.18,140.6,139.3,3705.6,924182.7,0,19140,15524,13263,3455,652,601,92,235.6,
EPC\357.009,02/27/14 - 11:00,X,2.875,1.250,7500.00,6912.73,0.06,0.06,8694.23,7900.26,X,20,1.05,0.67,912000,168.000,100,02/27/14 - 11:24,23157,8385,4853,-3344,14.4,143.9,5.455,70.96,102.1,101.5,3343.7,731723.8,0,18578,14529,12575,3434,X,X,X,X,
EPC\357.010,11/16/14 - 19:41,X,2.875,1.250,7480.31,6935.70,0.06,0.06,8772.97,7900.26,X,20,1.05,0.67,912000,168.000,100,11/16/14 - 20:35,22980,8794,5453,-2362,13.4,144.5,5.422,62.76,90.7,89.6,2361.7,826758.8,0,18227,14183,12454,3454,29,25,85,12.7,
EPC\359.003,05/23/13 - 10:10,X,2.875,1.750,7007.87,6302.49,0.05,0.05,9343.83,8599.08,X,20,1.05,0.73,912000,168.000,X,05/23/13 - 10:15,23296,9254,7329,-866,14.1,147.3,5.488,66.37,97.8,191.6,866.1,877876.4,0,18431,12361,13516,6137,X,X,X,X,
EPC\359.004,02/27/14 - 15:07,X,2.875,1.750,6998.03,6324.90,0.05,0.05,9330.71,8600.00,X,20,1.05,0.73,912000,168.000,100,02/27/14 - 15:45,22916,5865,7501,-4314,22.8,142.2,5.455,92.03,130.9,254.9,4314.0,960473.0,0,17222,12310,10043,6347,X,X,X,X,
EPC\36.006,10/17/14 - 16:40,X,3.500,2.250,3763.12,2459.07,0.05,0.05,5447.83,3341.72,X,21,1.05,X,320000,125.617,40,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6686,4772,3851,4085,194,161,83,64.0,
EPC\360.001,10/28/14 - 01:09,X,2.875,1.250,8198.82,7739.50,0.05,0.05,9094.49,8599.08,X,18.9,1.05,0.78,912000,146.553,100,10/28/14 - 01:19,22682,9546,6674,-2250,15.6,133.9,5.660,68.83,92.1,95.0,2250.5,758344.1,0,18975,13371,11771,4036,X,X,X,X,
EPC\362.005,01/08/13 - 00:04,X,2.875,1.750,7700.13,6673.23,0.01,0.01,9146.98,7939.63,X,33.3,1.05,0.78,912000,145.000,100,01/08/13 - 00:14,26492,7709,9781,-4512,23.4,129.0,6.498,92.68,119.6,277.5,4511.6,1284373.0,0,19436,14063,14316,6010,64,59,93,24.7,
EPC\362.006,02/25/14 - 11:21,X,2.875,1.500,7700.13,6630.58,0.05,0.05,9110.89,7900.26,X,33.1,1.05,0.78,912000,124.000,100,02/25/14 - 11:42,24990,5914,10607,-6020,21.0,92.7,6.569,86.88,80.5,138.8,6020.3,1288003.5,0,20013,12809,11348,4445,X,X,X,X,
EPC\362.007,10/27/14 - 23:49,X,2.875,1.500,7700.13,6624.02,0.05,0.05,9120.73,7900.00,X,20,1.05,0.78,912000,124.000,100,10/28/14 - 00:28,25683,5962,10654,-5940,20.6,94.4,6.545,73.30,69.2,118.8,5939.6,1041919.4,0,21086,12878,11775,4769,103,99,96,41.9,
EPC\365.001,10/30/14 - 19:32,X,2.875,1.750,7800.00,6530.00,0.05,0.05,8638.45,7171.92,X,20,1.05,0.69,912000,145.000,75,10/30/14 - 20:14,22457,7773,6052,-3229,17.0,126.7,5.732,96.69,122.5,250.8,3229.4,1090942.5,0,17385,12950,10490,6817,2833,2833,100,1097.3,
EPC\370.001,01/16/13 - 18:43,X,2.875,1.500,7500.00,7500.00,0.06,0.06,9038.71,9038.71,X,25.7,1.05,0.8,640000,87.500,X,01/16/13 - 19:13,22494,10468,5855,-2011,11.7,69.9,9.231,67.71,47.4,114.7,2011.1,1003595.7,0,19095,14242,13540,5445,X,X,X,X,
EPC\371.004,01/16/13 - 20:01,X,2.875,1.500,7775.59,7775.59,0.06,0.06,8661.42,8661.42,X,20,1.05,0.68,912000,168.000,X,01/16/13 - 20:47,23914,9186,4786,-1984,21.5,153.1,6.897,95.73,146.5,265.1,1983.8,867390.2,0,17427,14574,14651,6003,2014,1889,94,720.8,
EPC\371.005,02/24/14 - 09:06,X,2.875,1.500,7775.59,7775.59,0.07,0.07,8661.42,8661.42,X,20,1.05,0.68,912000,168.000,100,02/24/14 - 09:13,27692,5307,8045,-4687,32.6,138.7,6.742,99.49,138.0,244.0,4686.9,1230763.3,0,18740,14646,11934,6075,X,X,X,X,
EPC\371.006,10/31/14 - 23:48,X,2.875,1.500,7513.12,7513.12,0.05,0.05,8661.42,8661.42,X,20,1.05,0.68,912000,168.000,100,11/01/14 - 00:26,23397,9789,4542,-1874,18.3,153.7,6.897,98.63,151.6,274.3,1873.7,1026952.2,0,16343,14007,14002,5883,2843,2843,100,1101.3,
EPC\38.006,09/09/13 - 08:06,X,3.500,2.250,4232.28,2585.78,0.05,0.05,5123.03,3062.33,X,21,1.05,X,320000,106.000,X,09/09/13 - 09:00,12250,2839,5410,-1223,8.4,101.2,7.287,26.39,26.7,114.9,1223.0,201417.6,0,8354,4989,6293,4152,190,122,64,48.9,
EPC\38.007,10/20/14 - 08:06,X,3.500,2.250,4232.28,2585.78,0.05,0.05,5070.54,3034.25,X,21,1.05,X,320000,106.000,40,10/20/14 - 08:50,12757,3502,5312,-640,7.5,101.4,7.287,24.42,24.8,106.6,639.5,198442.8,4,9909,4989,5639,4152,29,23,80,10.6,
EPC\39.010,10/21/14 - 15:14,X,3.500,2.750,4616.14,3023.30,0.04,0.04,5721.78,3656.66,X,21,1.05,X,456000,96.000,X,10/21/14 - 16:17,16787,3244,10362,-1515,11.2,79.1,5.422,82.28,65.1,311.2,1514.6,360975.0,0,15243,5879,5792,7406,465,433,93,170.9,
EPC\4.005,02/03/13 - 18:39,X,3.500,1.500,8955.00,8955.00,0.05,0.05,9495.00,9495.00,X,40.5,1.05,X,912000,168.000,X,02/03/13 - 19:20,22387,16315,612,-379,3.5,178.1,6.207,99.62,177.4,288.9,378.6,468444.0,0,18511,19198,19252,6695,6369,6369,100,1905.7,
EPC\4.007,06/06/14 - 10:00,X,2.875,1.500,8972.00,8972.00,0.01,0.01,9495.00,9495.00,X,40.5,1.05,X,912000,141.867,125,06/06/14 - 10:48,22114,16977,997,-332,2.8,152.1,6.338,99.00,150.6,250.4,332.0,266390.6,0,19345,19045,19136,6545,8370,8370,100,2408.9,
EPC\4.009,06/16/14 - 11:35,X,2.875,1.750,8972.00,8972.00,0.03,0.03,9495.00,9495.00,X,40.5,1.05,X,912000,141.867,125,06/16/14 - 12:45,23913,16055,2322,-665,4.6,156.3,6.316,94.00,146.9,331.3,664.7,303548.4,0,19728,18968,19665,9172,7049,7049,100,2165.6,
EPC\4.010,06/23/14 - 09:31,X,2.875,1.750,8972.00,8972.00,0.05,0.05,9495.00,9495.00,X,40.5,1.05,X,912000,141.867,125,06/23/14 - 10:48,25523,15360,4401,-1224,11.5,126.8,6.316,90.09,114.2,257.6,1224.2,457149.8,0,22225,18904,18644,9387,6689,6689,100,1987.5,
EPC\4.011,06/23/14 - 17:21,X,2.875,1.750,8972.00,8972.00,0.05,0.05,9495.00,9495.00,X,40.5,1.05,X,912000,141.867,125,06/23/14 - 17:57,26049,15155,4930,-1124,12.3,123.7,6.316,90.32,111.7,251.9,1123.5,482164.1,0,22400,18904,18428,9387,6169,6169,100,1899.4,
EPC\4.012,06/24/14 - 08:06,X,2.875,1.750,8972.00,8972.00,0.01,0.01,9495.00,9495.00,X,40.5,1.05,X,912000,141.867,125,06/24/14 - 09:43,26609,17103,5760,-1463,10.9,122.6,6.316,85.96,105.4,237.7,1463.4,487964.6,0,25586,18810,18810,9705,5298,5298,100,1653.0,
EPC\4.013,07/11/14 - 15:10,X,2.875,1.750,8972.00,8972.00,0.05,0.05,9495.00,9495.00,X,40.5,1.05,X,912000,141.867,125,07/11/14 - 15:46,26865,16406,5576,-179,11.2,119.4,6.406,89.72,107.1,245.0,178.6,508981.0,4,22579,18998,19004,9068,3619,3446,95,1112.8,
EPC\4.014,10/29/14 - 12:19,X,2.875,1.750,8972.00,8972.00,0.05,0.05,9495.00,9495.00,X,40.5,1.05,X,912000,142.000,125,10/29/14 - 13:23,27007,13836,4311,-1798,12.7,154.7,6.294,100.00,154.7,347.8,1798.1,501879.0,4,22408,19383,19254,9069,5937,5937,100,1833.7,
EPC\40.012,10/23/14 - 11:26,X,3.500,2.250,5265.75,2817.21,0.0513287,0.0513287,6384.51,3439.08,X,23,1.05,X,320000,106.000,X,10/23/14 - 12:00,16699,4629,9527,37,8.5,92.0,4.534,80.40,74.0,198.0,37.4,364173.5,0,13639,5504,6435,4446,X,X,X,X,
EPC\42.007,10/20/14 - 10:54,X,3.500,2.250,3946.85,2362.19,0.0394685,0.0394685,7258.86,3883.84,X,23,1.05,X,456000,100.000,75,10/20/14 - 11:33,12188,2725,5084,-1277,7.8,90.6,5.521,97.73,88.5,288.4,1276.5,438482.8,0,X,X,X,X,779,763,98,294.5,
EPC\42.008,10/20/14 - 11:36,X,3.500,2.250,3946.85,2362.19,0.03,0.03,7258.86,3883.84,X,23,1.05,X,456000,100.000,75,10/20/14 - 11:36,12168,2763,5142,-1322,7.8,90.7,5.521,96.34,87.4,284.9,1322.1,294729.1,0,9825,5239,4446,3997,X,X,X,X,
EPC\43.007,10/22/14 - 09:26,X,3.500,2.250,2665.68,2126.03,0.01,0.01,6085.96,3739.71,X,27,1.05,X,320000,100.000,40,10/22/14 - 10:31,6349,3067,1065,-247,2.2,99.9,7.469,98.87,98.7,435.3,246.5,142360.0,0,4615,4167,4645,3269,1517,1517,100,598.5,
EPC\44.003,09/09/13 - 09:29,X,3.500,2.750,2329.40,1937.57,0.05,0.05,6020.34,3688.65,X,21,1.05,X,228000,59.000,X,09/09/13 - 10:25,7219,2601,2702,-359,2.3,57.1,6.498,96.54,55.1,315.6,358.7,117456.9,0,6168,3771,4114,4720,1018,782,77,313.8,
EPC\44.004,10/23/14 - 08:40,X,3.500,2.750,2329.40,1937.57,0.05,0.05,6020.34,3688.65,X,21,1.05,X,320000,71.000,40,10/23/14 - 09:46,8351,2693,3706,-1192,3.6,64.8,5.902,94.24,61.0,317.6,1192.4,151136.1,0,6519,3753,2757,4886,960,825,86,324.7,
EPC\45.014,09/09/13 - 11:08,X,3.500,2.250,3684.38,2807.87,0.05,0.05,5357.61,3698.91,X,21,1.05,X,456000,120.000,X,09/09/13 - 11:54,13723,2069,5853,-707,13.1,109.0,7.004,96.09,104.7,432.9,706.9,400943.6,0,10754,5271,4880,4792,567,513,90,201.3,
EPC\47.004,09/14/13 - 08:08,X,3.500,2.250,2293.31,2055.17,0.01,0.01,5178.81,3665.25,X,21,1.05,X,456000,119.000,X,09/14/13 - 08:52,6802,2739,1884,-297,4.2,117.2,7.143,99.44,116.5,491.2,296.6,155514.5,0,4710,4013,3980,3287,1021,781,76,339.5,
EPC\47.005,10/20/14 - 15:01,X,3.500,2.250,2309.71,2064.37,0.01,0.01,5178.81,3665.25,X,21,1.05,X,456000,120.000,X,10/20/14 - 15:53,7870,2032,3918,-549,6.3,115.2,8.182,X,112.5,543.5,549.4,228208.6,0,6794,4027,4563,3354,887,625,70,246.6,
EPC\5.003,12/28/13 - 10:30,X,3.500,2.250,9087.00,9087.00,0.04,0.04,9768.00,9768.00,X,40,1.05,X,912000,168.000,X,12/28/13 - 11:41,29930,15656,6950,-868,16.0,147.0,6.164,91.14,134.0,487.5,867.7,606089.3,0,22264,19292,19292,13073,3839,3839,100,1234.6,
EPC\5.004,01/03/14 - 10:58,X,3.500,2.250,9082.00,9082.00,0.03,0.03,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,01/03/14 - 11:46,30243,15597,7513,-778,16.2,147.0,6.143,90.87,133.5,484.3,778.3,589175.2,0,24400,19109,21711,13045,3527,3527,100,1134.9,
EPC\5.005,01/21/14 - 00:05,X,3.500,2.250,9082.00,9082.00,0.03,0.03,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,01/21/14 - 01:05,30987,15731,8336,-1146,17.9,140.6,6.143,91.06,128.0,464.2,1146.2,614349.0,0,22279,19134,18645,12896,2961,2858,97,934.1,
EPC\5.007,02/16/14 - 21:13,X,3.500,2.250,9082.00,9082.00,0.01,0.01,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,02/16/14 - 22:25,21476,17718,1434,-914,3.0,167.8,6.316,100.00,167.8,625.5,914.3,532177.5,0,20160,19116,18877,13002,6088,6088,100,1840.1,
EPC\5.008,03/10/14 - 01:02,X,3.500,2.250,9082.00,9082.00,0.03,0.03,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,03/10/14 - 01:46,34423,14569,11634,-285,21.1,116.5,6.250,94.26,109.8,405.0,284.8,689705.2,0,29554,19115,21806,13005,2161,2161,100,718.9,
EPC\5.009,04/07/14 - 18:30,X,3.500,2.250,9082.00,9082.00,0.03,0.03,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,04/07/14 - 18:57,33837,15087,11427,-279,18.9,116.4,6.228,89.52,104.2,383.1,278.9,635296.4,0,29154,19116,21729,13004,1961,1961,100,655.1,
EPC\5.010,05/08/14 - 12:00,X,3.500,1.750,9082.00,9082.00,0.03,0.03,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,05/08/14 - 13:19,28805,15245,6549,-43,15.7,155.3,6.186,92.79,144.1,318.3,42.6,595962.1,0,24422,18949,21016,8445,2660,2660,100,875.8,
EPC\5.012,06/17/14 - 06:46,X,3.500,1.750,9082.00,9082.00,0.03,0.03,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,06/17/14 - 07:52,28731,14724,6488,-497,15.8,153.1,6.164,91.70,140.4,309.0,496.7,591399.7,0,22480,18908,20399,8588,2659,2659,100,874.0,
EPC\5.013,07/11/14 - 14:07,X,3.500,1.750,9082.00,9082.00,0.05,0.05,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,07/11/14 - 14:47,28256,14850,6532,-448,15.6,146.5,6.143,92.40,135.4,297.0,448.0,602797.0,0,21614,18893,19654,8640,2481,2425,98,801.4,
EPC\5.014,10/29/14 - 10:47,X,3.500,1.750,9082.00,9082.00,0.05,0.05,9735.00,9735.00,X,40.5,1.05,X,912000,168.000,125,10/29/14 - 11:52,29058,14571,6820,-273,17.0,151.8,6.186,92.37,140.2,309.7,273.4,597711.3,0,22033,18831,18831,8857,2476,2476,100,817.2,
EPC\50.004,10/22/14 - 07:46,X,3.500,2.250,3271.00,2412.01,0.05,0.05,5287.07,3326.28,X,23,1.05,X,320000,100.000,40,10/22/14 - 09:01,11441,2312,4378,-875,6.7,92.9,7.347,46.43,43.1,187.0,875.0,246598.7,0,7794,4713,4569,3806,128,78,61,44.0,
EPC\51.002,09/14/13 - 09:19,X,3.500,2.250,2457.35,2095.24,0.01,0.01,6236.88,3623.18,X,21,1.05,X,320000,100.000,X,09/14/13 - 11:11,6534,2929,1269,-510,3.6,99.4,8.780,99.66,99.1,513.4,509.6,139090.9,0,4528,4118,4010,3347,1393,972,70,382.5,
EPC\52.002,09/14/13 - 11:30,X,3.500,2.250,2296.59,1849.21,0.03,0.03,6269.69,3675.03,X,21,1.05,X,320000,100.000,X,09/14/13 - 12:01,6955,2507,2202,-462,4.8,97.4,7.258,97.75,95.2,407.9,461.8,121627.3,0,4991,3651,3391,2957,559,346,62,138.0,
EPC\52.004,10/20/14 - 12:00,X,3.500,2.250,2296.59,1849.21,0.03,0.03,6269.69,3675.03,X,21,1.05,X,320000,100.000,40,10/20/14 - 12:12,8305,1389,3084,-621,7.1,96.3,9.474,74.66,71.9,402.2,621.2,198313.9,0,6186,3649,3514,2970,X,X,X,X,
EPC\52.005,10/22/14 - 10:54,X,3.500,2.250,2296.59,1849.21,0.03,0.03,6269.69,3675.03,X,21,1.05,X,320000,100.000,40,10/22/14 - 12:06,8531,1546,3119,-549,7.5,96.5,9.474,78.96,76.2,425.9,549.0,182323.1,0,X,X,X,X,3,2,74,36.5,
EPC\52.006,10/22/14 - 12:08,X,3.500,2.250,2296.59,1849.21,0.03,0.03,6269.69,3675.03,X,21,1.05,X,320000,100.000,40,10/22/14 - 12:09,8559,1533,3139,-586,7.6,96.4,9.474,79.61,76.8,429.3,586.1,192780.0,0,6283,3649,3384,2970,X,X,X,X,
EPC\58.005,10/19/14 - 11:18,X,3.500,2.250,4491.47,3328.44,0.05,0.05,5144.36,3762.07,X,23,1.05,X,320000,62.000,40,10/19/14 - 12:13,12176,5323,4950,-465,3.5,56.8,4.675,100.00,56.8,156.9,464.8,123115.6,0,11144,6444,6316,5633,1838,1838,100,701.5,
EPC\6.006,01/15/13 - 18:06,X,3.500,2.250,6967.00,6967.00,0.01,0.01,10086.00,10086.00,X,40.8,1.05,X,912000,144.000,X,01/15/13 - 18:25,19307,12258,1638,-829,5.0,149.2,8.911,100.00,149.2,784.7,828.9,548718.0,0,15896,15814,15423,11965,X,X,X,X,
EPC\65.005,09/16/13 - 16:08,X,3.500,2.250,2260.50,2260.50,0.05,0.05,2714.90,2714.90,X,19,1.05,X,145000,34.000,X,09/16/13 - 16:16,7116,5516,2397,1463,1.2,34.0,10.909,100.00,34.0,218.7,1463.5,22503.1,0,6430,4360,6173,3915,X,X,X,X,
EPC\7.011,11/11/13 - 20:00,X,2.875,1.500,10744.00,10744.00,0.05,0.05,13852.00,13852.00,X,36.4,1.05,X,912000,168.000,X,11/11/13 - 21:22,27278,19371,3899,-1893,9.1,159.7,5.085,100.00,159.7,213.0,1892.7,538672.8,0,27188,22801,24877,7993,7042,7042,100,2149.5,
EPC\7.014,02/05/14 - 00:11,X,2.875,1.500,10744.00,10744.00,0.05,0.05,13852.00,13852.00,X,36.4,1.05,X,912000,168.000,X,02/05/14 - 02:03,35108,19076,11247,-696,14.3,110.3,5.143,91.38,100.8,136.0,695.8,683814.4,0,31993,22819,22819,7951,682,530,78,194.5,
EPC\7.019,03/09/14 - 22:57,X,2.875,1.500,10744.00,10744.00,0.05,0.05,13852.00,13852.00,X,36.4,1.05,X,912000,168.000,100,03/09/14 - 23:41,34653,18845,10630,-135,13.3,113.4,5.143,86.81,98.4,132.8,134.6,696554.1,0,28907,22758,22758,8100,52,51,98,26.7,
EPC\7.020,04/07/14 - 14:42,X,2.875,1.500,10744.00,10744.00,0.02,0.02,13852.00,13852.00,X,36.4,1.05,X,912000,168.000,100,04/07/14 - 15:34,26208,19760,1792,-690,4.3,188.5,5.143,98.50,185.7,250.5,690.0,664298.1,0,22834,22758,26223,8100,2249,2249,100,774.2,
EPC\7.022,06/17/14 - 10:31,X,2.875,1.500,10744.00,10744.00,0.02,0.02,13852.00,13852.00,X,36.4,1.05,X,912000,168.000,100,06/17/14 - 11:29,31601,19504,7695,-1716,12.4,179.7,5.099,80.50,144.7,193.6,1715.9,582285.2,0,27774,22773,22773,8064,X,X,X,X,
EPC\7.025,07/12/14 - 07:58,X,2.875,1.500,10744.00,10744.00,0.05,0.05,13852.00,13852.00,X,36.4,1.05,X,912000,168.000,100,07/12/14 - 08:50,29679,18451,4250,-939,11.2,154.9,5.128,98.01,151.8,204.2,938.9,526274.8,0,24559,22768,23429,8075,4410,4410,100,1452.3,
EPC\70.004,09/15/13 - 11:21,X,2.875,2.250,2635.14,2635.14,0.05,0.05,2864.17,2864.17,X,19,1.05,X,320000,64.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1293,1272,98,502.9,
EPC\70.005,09/18/13 - 15:28,X,2.875,2.250,2635.14,2635.14,0.05,0.05,2864.17,2864.17,X,19,1.05,X,320000,64.000,X,09/18/13 - 15:34,10082,4151,4218,-506,3.8,56.9,6.207,83.35,47.5,173.9,506.0,126272.0,0,9068,5100,4630,4453,X,X,X,X,
EPC\73.002,09/07/13 - 08:20,X,3.500,2.750,2582.02,2582.02,0.05,0.05,3181.92,3181.92,X,19,1.05,X,145000,44.000,X,09/07/13 - 08:27,10396,3868,5248,-171,3.4,39.1,7.660,99.97,39.1,264.1,171.2,74510.9,0,8550,5005,4941,6446,1081,1081,100,428.9,
EPC\75.008,08/22/13 - 16:01,X,3.500,2.750,2647.64,2647.64,0.04,0.04,3115.49,3115.49,X,20,1.05,X,320000,62.000,X,08/22/13 - 16:58,12825,3659,6826,-275,5.2,51.1,5.980,98.27,50.2,264.7,274.6,289639.7,0,9557,5114,5032,6780,615,609,99,238.3,
